weeks,avg_weekly_pos_score,avg_weekly_neg_score
2000-01-03,0.21695156695156695,0.20966880341880342
2000-01-10,0.2442064662144319,0.1631475838862481
2000-01-17,0.2516549953314659,0.14452760270774978
2000-01-24,0.20025431225121623,0.16287241541353384
2000-01-31,0.18149331230969987,0.1855757032042917
2000-02-07,0.19692460317460317,0.19444444444444445
2000-02-14,0.1935046662592429,0.24218772900123017
2000-02-21,0.1763897796031686,0.2371369007814745
2000-02-28,0.26270909679661336,0.14148034213685473
2000-03-06,0.29953102453102454,0.09822330447330445
2000-03-13,0.27296749084249083,0.16192459623709624
2000-03-20,0.2339184368433064,0.12584459161042416
2000-03-27,0.23687146187146188,0.17178654678654678
2000-04-03,0.14975981620718462,0.21889271790587583
2000-04-10,0.18286972825315737,0.1867578615013481
2000-04-17,0.24539758102258102,0.13805158242658244
2000-04-24,0.24634540197862567,0.17689742488262225
2000-05-01,0.18953427524856095,0.17878074306645736
2000-05-08,0.18234069511643045,0.18277597181549388
2000-05-15,0.1923917052109987,0.1681973842313516
2000-05-22,0.21583922030350602,0.2504660518053375
2000-05-29,0.20755997474747473,0.1837121212121212
2000-06-05,0.19515448813373715,0.18349217043387
2000-06-12,0.2871718321373534,0.13107010056373078
2000-06-19,0.19840583694589656,0.15311575229352228
2000-06-26,0.2067384960718294,0.17454657687991024
2000-07-03,0.1759433621933622,0.2099621212121212
2000-07-10,0.20021367521367522,0.16643162393162392
2000-07-17,0.21020432915310241,0.2129808886907933
2000-07-24,0.1424378470793912,0.22138919597559303
2000-07-31,0.17010921177587843,0.21272679562153246
2000-08-07,0.17585127669949094,0.20418885182278043
2000-08-14,0.14913127866756898,0.2298473256134546
2000-08-21,0.19310897435897437,0.19757898351648354
2000-08-28,0.16961342750816435,0.20460051644262167
2000-09-04,0.2036493190993191,0.20001404893904898
2000-09-11,0.2077537518276014,0.17816804232223
2000-09-18,0.16828736885342632,0.21123744463556576
2000-09-25,0.225435365803126,0.1744253551124592
2000-10-02,0.16896701700623268,0.21944055399937754
2000-10-09,0.24073040674603174,0.12531001984126985
2000-10-16,0.21024936868686867,0.17308080808080809
2000-10-23,0.18769585755813953,0.19287094234496122
2000-10-30,0.19556156517094017,0.20978165064102564
2000-11-06,0.1753102424270103,0.17938192149389398
2000-11-13,0.20372023809523807,0.1609752182845403
2000-11-20,0.17552285068732437,0.19522336855396066
2000-11-27,0.17746769162210335,0.19561539104278075
2000-12-04,0.25959044432771117,0.1602099466769481
2000-12-11,0.18507655334861217,0.1882918247944339
2000-12-18,0.19338348765432098,0.18984375
2000-12-25,0.22575275089631852,0.16855035334544619
2001-01-01,0.22690177877677875,0.15244838494838495
2001-01-08,0.16938894438894442,0.18285482963217337
2001-01-15,0.17599478238265,0.181266651333065
2001-01-22,0.2090797811059908,0.2029953917050691
2001-01-29,0.23823276723276723,0.18262554112554114
2001-02-05,0.24590773809523808,0.17766203703703703
2001-02-12,0.19660790598290598,0.17304917304917303
2001-02-19,0.14600198412698412,0.2011111111111111
2001-02-26,0.20311138743873983,0.16186688316137077
2001-03-05,0.1575985863095238,0.21073288690476188
2001-03-12,0.156439731924129,0.22030238546255584
2001-03-19,0.16492714954263105,0.18690400114070327
2001-03-26,0.23631088591042826,0.1706031382804838
2001-04-02,0.18001438492063493,0.2245763888888889
2001-04-09,0.19487286234762416,0.20258355015245896
2001-04-16,0.18538039767878475,0.17773638846219492
2001-04-23,0.17507797205588152,0.21285544171266155
2001-04-30,0.22642079064827517,0.16067544903336825
2001-05-07,0.2286747257680591,0.18225503428670095
2001-05-14,0.13769250221456103,0.19781087648734708
2001-05-21,0.17034106164459914,0.21607521674358893
2001-05-28,0.2151241537983714,0.14364279406562952
2001-06-04,0.21618755541169332,0.1646717117406773
2001-06-11,0.20849849020804903,0.2278322440087146
2001-06-18,0.1886174210345323,0.1747318763729778
2001-06-25,0.16722943722943723,0.2380059523809524
2001-07-02,0.18609480796980798,0.19971799034299034
2001-07-09,0.2189783391989274,0.15010683760683763
2001-07-16,0.17927827380952382,0.24669913419913422
2001-07-23,0.1820049396060141,0.2475759789164679
2001-07-30,0.16617442463686097,0.175568878513488
2001-08-06,0.21480278601869515,0.17776195668809305
2001-08-13,0.22166713907785335,0.1532804125438054
2001-08-20,0.16645035173160175,0.19787256493506494
2001-08-27,0.1793087643678161,0.18791614056693456
2001-09-03,0.1739355071380208,0.18571201730516024
2001-09-10,0.17730390798226167,0.1933044879691221
2001-09-17,0.17953069657615112,0.21520316804407713
2001-09-24,0.19058620358990422,0.19686661565773406
2001-10-01,0.12061832503008975,0.24535634118967453
2001-10-08,0.17926710598769424,0.20005083913907443
2001-10-15,0.22668240850059032,0.20789920306965756
2001-10-22,0.20781550278501498,0.1639134779378682
2001-10-29,0.2289432923707117,0.1328669034818228
2001-11-05,0.19454316814445075,0.1587624084721608
2001-11-12,0.22184220765398927,0.13601126550120804
2001-11-19,0.18360930735930733,0.16736201298701298
2001-11-26,0.19138392144197483,0.16127250412082428
2001-12-03,0.1536682629610437,0.24960270478184918
2001-12-10,0.2145875592448173,0.14112021118069507
2001-12-17,0.1920168748704126,0.206349004745467
2001-12-24,0.14785071369501193,0.20068938128148656
2001-12-31,0.17685078352624603,0.17710554569692377
2002-01-07,0.15684185606060608,0.20504261363636367
2002-01-14,0.21599085540649007,0.17713349959866986
2002-01-21,0.18278061224489797,0.18248299319727893
2002-01-28,0.22762109021930454,0.14713129033664749
2002-02-04,0.27147285517512787,0.1437758166076348
2002-02-11,0.189823240995116,0.19503157432844934
2002-02-18,0.18018238946219514,0.2202945280676373
2002-02-25,0.2219450280112045,0.1789857609710551
2002-03-04,0.20855093754133258,0.16394352512218072
2002-03-11,0.14234203296703296,0.30113419566544564
2002-03-18,0.16820156019397006,0.20048435413591964
2002-03-25,0.19170092614942325,0.166411082677395
2002-04-01,0.18289789078024374,0.17495921217489846
2002-04-08,0.23242636364239624,0.1438228212005386
2002-04-15,0.1569502899609607,0.23023726788970694
2002-04-22,0.21060051937441646,0.1792111344537815
2002-04-29,0.20091911764705883,0.18818169575522517
2002-05-06,0.15923380693762532,0.22124849408131142
2002-05-13,0.16341851957324519,0.2078910973003961
2002-05-20,0.16107778091473743,0.19057657318526883
2002-05-27,0.1702029073295985,0.18765496498599438
2002-06-03,0.17848538961038962,0.19129375100208434
2002-06-10,0.1401239845261122,0.2561107027724049
2002-06-17,0.22162486875954054,0.19395244461168015
2002-06-24,0.22668905050370572,0.19090668580887413
2002-07-01,0.15207773887332712,0.25001532057267356
2002-07-08,0.2433836996336996,0.13652510683760682
2002-07-15,0.1771203606655789,0.18866319888920846
2002-07-22,0.22056247023809522,0.1563646130952381
2002-07-29,0.21034409453436548,0.16823784111345688
2002-08-05,0.2075644841269841,0.1720734126984127
2002-08-12,0.28391941118092434,0.11356618984086089
2002-08-19,0.22533151173692623,0.2018882966409704
2002-08-26,0.1419384204577043,0.24719782221435832
2002-09-02,0.1897229882418261,0.17812891160786717
2002-09-09,0.2061666940347351,0.18726364538704796
2002-09-16,0.23615970426632193,0.19370151906916613
2002-09-23,0.22132865972602736,0.14936248365836008
2002-09-30,0.18153228122389306,0.20207223788638262
2002-10-07,0.18423411524373068,0.17099241570395415
2002-10-14,0.20261312901988304,0.21490697772297307
2002-10-21,0.24952386502386503,0.15888682151182149
2002-10-28,0.16835618999208848,0.20602217849459928
2002-11-04,0.16808574169799498,0.21386914552005012
2002-11-11,0.14357528436475805,0.20984191247349143
2002-11-18,0.19333071496533036,0.1977002813541275
2002-11-25,0.23970568230079103,0.1389560978725381
2002-12-02,0.21649723424723427,0.1551541627274386
2002-12-09,0.1892580167265041,0.17240889508484045
2002-12-16,0.23188004734057366,0.1821115288220551
2002-12-23,0.22045068027210885,0.19791666666666666
2002-12-30,0.22294766865079363,0.18950272817460317
2003-01-06,0.2298300839659535,0.1679308239398819
2003-01-13,0.17461897313213104,0.18155226739205066
2003-01-20,0.22401591464091464,0.17136833074333074
2003-01-27,0.17268175303454714,0.21189574463118577
2003-02-03,0.18872911866359446,0.2149438917936902
2003-02-10,0.20246593424067186,0.16809344245626104
2003-02-17,0.18718415937803695,0.18151750283446713
2003-02-24,0.17150793650793653,0.21430555555555553
2003-03-03,0.18570268375415433,0.16083370877488523
2003-03-10,0.18407312252964425,0.18835179554744771
2003-03-17,0.1675125511063011,0.18609495250120248
2003-03-24,0.2013888888888889,0.1723124098124098
2003-03-31,0.15318570318570318,0.21430617993117992
2003-04-07,0.15746415043290043,0.1904716810966811
2003-04-14,0.20796460624395846,0.18165534280159787
2003-04-21,0.18675216762641283,0.19468236680599627
2003-04-28,0.28068738257637776,0.16974786596225155
2003-05-05,0.16936385176630184,0.22326612311866392
2003-05-12,0.2928392798957315,0.14700054985337244
2003-05-19,0.16950351338302466,0.2187303118456314
2003-05-26,0.1999295280291604,0.1780538728632479
2003-06-02,0.18001729801729802,0.17584409221909222
2003-06-09,0.24132936507936503,0.13204365079365077
2003-06-16,0.2563236075268817,0.18095252635621312
2003-06-23,0.18850144139657757,0.17505467929252647
2003-06-30,0.22804523692681586,0.13501633600317814
2003-07-07,0.18974441673522555,0.19496063515732634
2003-07-14,0.1779136541424677,0.1984112715203817
2003-07-21,0.20272526952214454,0.1730837521853147
2003-07-28,0.23352917118871536,0.11714452407649718
2003-08-04,0.26828171828171826,0.14024309024309026
2003-08-11,0.2561347326854118,0.14066786153229277
2003-08-18,0.2178717116217116,0.1439587495837496
2003-08-25,0.2584020146520146,0.14084535256410258
2003-09-01,0.15305966500819443,0.2258713848787378
2003-09-08,0.18548402255639101,0.20578529657477027
2003-09-15,0.20997144228061596,0.13712369206942035
2003-09-22,0.3109925032594524,0.12837057010785824
2003-09-29,0.17251021241830067,0.19131973622782447
2003-10-06,0.19390581274315746,0.19317740683229814
2003-10-13,0.23983771509346954,0.1605666309630504
2003-10-20,0.20054997443275363,0.17525271818579574
2003-10-27,0.21983048365757638,0.14435988545108647
2003-11-03,0.19605824345407677,0.18405215540632205
2003-11-10,0.16725446428571428,0.23756696428571428
2003-11-17,0.17124494798913406,0.27016083614920827
2003-11-24,0.23613667381040102,0.18590498853877466
2003-12-01,0.18301879699248122,0.19031830997949423
2003-12-08,0.14823056590060266,0.24519094569646038
2003-12-15,0.18021391852913593,0.1755056906325022
2003-12-22,0.18989325255964457,0.14015053758572393
2003-12-29,0.25143250134192163,0.17452422778509735
2004-01-05,0.2350724661141328,0.14260821354571354
2004-01-12,0.18447639813501157,0.22229581832733092
2004-01-19,0.22095238095238096,0.15759942438513866
2004-01-26,0.21718470945883228,0.155031331890981
2004-02-02,0.1870736586645677,0.19139872753509116
2004-02-09,0.17044737447483443,0.18323013905536792
2004-02-16,0.17731504606504608,0.20722125097125096
2004-02-23,0.1800434757236228,0.18063725490196078
2004-03-01,0.19763627933057282,0.17452357229123533
2004-03-08,0.24267844414040066,0.17896963151582715
2004-03-15,0.17502404589458162,0.208136097533419
2004-03-22,0.2015031012404962,0.18180022008803526
2004-03-29,0.2018443617785723,0.17679758837653575
2004-04-05,0.2179632527489029,0.18529151289158552
2004-04-12,0.210618364703432,0.16462061660910177
2004-04-19,0.19175347222222225,0.22886284722222225
2004-04-26,0.18880246728412486,0.18536183522596564
2004-05-03,0.16989591836734697,0.22501054421768704
2004-05-10,0.16458333333333333,0.23576388888888888
2004-05-17,0.17252681031090125,0.2082841401023219
2004-05-24,0.20594197469197473,0.15934574684574682
2004-05-31,0.1944775132275132,0.1767526455026455
2004-06-07,0.18148946360153254,0.19298884783798578
2004-06-14,0.22054769848123898,0.15439287501236176
2004-06-21,0.2732371794871795,0.19110576923076922
2004-06-28,0.17525269111476008,0.18767765918627988
2004-07-05,0.15549293205543208,0.20149638587138588
2004-07-12,0.16305826678497487,0.22075616757293778
2004-07-19,0.2041145553164784,0.2054190200824816
2004-07-26,0.19051509307191125,0.19844779589097772
2004-08-02,0.1437801837499418,0.27385872695852537
2004-08-09,0.17585170396405214,0.19445588150041587
2004-08-16,0.20189293730960398,0.17643698893698892
2004-08-23,0.2077491554054054,0.2295819256756757
2004-08-30,0.1957021249359959,0.1865047363031234
2004-09-06,0.19315650236702867,0.17203272939292677
2004-09-13,0.1875052671930841,0.20114305636047525
2004-09-20,0.35667764198702734,0.10395853108685335
2004-09-27,0.16396743686574602,0.20446044191578838
2004-10-04,0.216459674097832,0.17943757558231244
2004-10-11,0.2191617395029067,0.15061457222389044
2004-10-18,0.21143159350396193,0.1731989380015696
2004-10-25,0.126105011897232,0.23136468969308155
2004-11-01,0.19974494326716194,0.18306470233020744
2004-11-08,0.17960379167616009,0.18794155284286862
2004-11-15,0.20665279269602577,0.22366183315431434
2004-11-22,0.16176854754440964,0.23452673284569836
2004-11-29,0.18316484319773796,0.21319488260277733
2004-12-06,0.2080026455026455,0.2562830687830688
2004-12-13,0.22736338430088432,0.19536394623894626
2004-12-20,0.1649107142857143,0.20970238095238095
2004-12-27,0.17417679803402844,0.186291627762216
2005-01-03,0.16898307374024876,0.1714534885849456
2005-01-10,0.2148061497326203,0.15056818181818182
2005-01-17,0.20345765345765343,0.18880355755355754
2005-01-24,0.2042844742063492,0.16029885912698413
2005-01-31,0.2611607142857143,0.12043650793650795
2005-02-07,0.12465731663035584,0.245845815177923
2005-02-14,0.24094450280112045,0.1274356617647059
2005-02-21,0.1808888959176788,0.21114414642375168
2005-02-28,0.18954626994010557,0.18332119104342154
2005-03-07,0.18329973272847602,0.1911737929273919
2005-03-14,0.23913754070004067,0.14879601012413513
2005-03-21,0.23749448212046834,0.15407265044529223
2005-03-28,0.16937674504862008,0.2136797188672189
2005-04-04,0.16631250566222996,0.19596582632543108
2005-04-11,0.2174157022822304,0.17361591746382352
2005-04-18,0.18504738562091502,0.2185032679738562
2005-04-25,0.221511203466894,0.17209566121573794
2005-05-02,0.20258233279066615,0.1871078381495048
2005-05-09,0.1955986721611722,0.16650345314407816
2005-05-16,0.20335974956942698,0.1696413782406991
2005-05-23,0.16245864520535575,0.20304098506401136
2005-05-30,0.16912025627558713,0.20264493217158658
2005-06-06,0.19940650236702867,0.19642683096630467
2005-06-13,0.20544569739967158,0.19969295122148378
2005-06-20,0.1945457253416701,0.22210027677240793
2005-06-27,0.20593832307251259,0.18366328214669553
2005-07-04,0.18369620575502923,0.1902934279772515
2005-07-11,0.09837214052287582,0.27188462885154063
2005-07-18,0.17724000380250382,0.23529457826332822
2005-07-25,0.22518661893661893,0.14881438006438005
2005-08-01,0.19753933604137408,0.16950737215682865
2005-08-08,0.15865203033681294,0.22817129428542474
2005-08-15,0.16343594110138226,0.1947631004616299
2005-08-22,0.1763465802987862,0.19307014472455647
2005-08-29,0.17629756963750173,0.20863571681586385
2005-09-05,0.19904401154401155,0.19539141414141412
2005-09-12,0.18497131642512077,0.18791515700483089
2005-09-19,0.21600140603284915,0.1522644466895138
2005-09-26,0.20086614774114775,0.21460622710622712
2005-10-03,0.17978192717776054,0.18853249374082706
2005-10-10,0.21324180508323728,0.20509553612414866
2005-10-17,0.1917517006802721,0.17144789734075447
2005-10-24,0.2291352513227513,0.1467609126984127
2005-10-31,0.22439014202172097,0.14328529657477024
2005-11-07,0.15933787496287494,0.2574426418176418
2005-11-14,0.21110424206641312,0.14814778149482097
2005-11-21,0.21547657499692385,0.1671819244493663
2005-11-28,0.17612340717078617,0.17262306242144954
2005-12-05,0.14708139083139082,0.2389690170940171
2005-12-12,0.22146696746880568,0.14101028669043375
2005-12-19,0.13888888888888887,0.25925925925925924
2005-12-26,0.12307864562836154,0.24384561934277843
2006-01-02,0.2639087301587302,0.1273313492063492
2006-01-09,0.21658681765389082,0.2580429732868757
2006-01-16,0.24319419687066743,0.134248975425446
2006-01-23,0.2300342514628229,0.2434446505875077
2006-01-30,0.20748813895334697,0.17121158820853943
2006-02-06,0.1809457934088269,0.207919806184669
2006-02-13,0.11362847222222222,0.3033854166666667
2006-02-20,0.22845711930886897,0.1547142470546633
2006-02-27,0.2087766249451032,0.17167325428194993
2006-03-06,0.17827812112351588,0.18625665726817042
2006-03-13,0.22134645377427772,0.14080805768386911
2006-03-20,0.20086803663748742,0.17950893235504217
2006-03-27,0.24374952304639802,0.18554091307997558
2006-04-03,0.1854040121483376,0.22875353945926197
2006-04-10,0.14602610930735932,0.2418256222943723
2006-04-17,0.19605082417582417,0.16094703907203908
2006-04-24,0.17624883595087085,0.18055761548805568
2006-05-01,0.20578609986504723,0.16637597599768653
